id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
656539898828206339,Rooms to stay close to DT with parking,4393482,Pania,,Oakwood Village,43.689638642359974,-79.44133497895167,Private room,,28,59,2023-10-12,3.31,2,0,9,STR-2206-HSMRVL
656568408224540427,Downtown Entire Condo Sleeps 4 Guest.,465922994,Ljb,,Waterfront Communities-The Island,43.64202,-79.381,Entire home/apt,215,28,1,2024-03-30,0.19,1,364,1,
656619356559748060,Cont.  1+1 condo at the heart of downtown TO,132885487,Donald,,Waterfront Communities-The Island,43.639321935411296,-79.39687815084886,Entire home/apt,343,28,66,2023-08-14,2.47,2,62,0,STR-2206-GXGRVH
656632348929003051,Sweet spot to stay in Toronto!,145219717,Garth,,Woodbine-Lumsden,43.68797,-79.30882,Entire home/apt,130,2,55,2024-08-29,2.11,1,303,18,STR-2206-HQZRVK
656799568393178471,Centrally located downtown Toronto condo,5341307,Kevin,,Waterfront Communities-The Island,43.644515,-79.3891859,Entire home/apt,282,3,11,2024-08-26,0.83,1,142,9,STR-2306-FMJRVQ
657116083662395774,Lovely 1 bedroom condo in Toronto,117792551,Marie,,Banbury-Don Mills,43.73329926881216,-79.34794619501304,Entire home/apt,189,30,0,,,1,363,0,
657120338727317829,Lovely condo in the heart of Toronto downtown,416558542,Mariana,,Waterfront Communities-The Island,43.64487648210515,-79.39157686085204,Entire home/apt,500,2,25,2024-08-25,0.98,1,75,7,STR-2206-HJSKVK
657145995039579380,"Custom Built, Family Friendly, Modern Luxury Home",661389,Samantha,,Bedford Park-Nortown,43.71393,-79.4284,Entire home/apt,1200,6,3,2024-07-23,0.23,1,268,1,STR-2301-FHDRVP
657160110577345576,Super hosts that offer a clean studio suite !,14798784,Devti And Joel,,Rouge,43.82206,-79.20261,Private room,65,30,5,2023-12-09,0.22,2,339,1,
657224781391289458,Cozy & Convenient (3' subway & 25' downtown),194415596,Mai Dang Khoi,,Stonegate-Queensway,43.64281,-79.52056,Private room,58,2,83,2024-08-17,3.24,3,147,49,STR-2212-GRJHHT
657314601799520496,Cozy+safe room for rent with workspace! WOMEN-ONLY,44827568,Caitlin Ellen,,Palmerston-Little Italy,43.66103,-79.40964,Private room,124,1,73,2024-09-01,2.75,1,222,35,STR-2206-HCBXVJ
657338562853122395,Modern 2BR 2BATH Urban Core Hotel-Style Condo,466081196,Robert,,Waterfront Communities-The Island,43.6441277,-79.38940579999999,Entire home/apt,460,3,55,2024-08-27,2.13,1,110,13,STR-2203-GPTPHG
657463769917069454,Spacious Bedroom - Humber College Toronto YYZ,82569874,Gagandeep,,West Humber-Clairville,43.73113,-79.59667,Private room,51,28,8,2024-02-10,0.33,12,77,2,
657808252425445220,2+1 Bedroom apartment beside the Roger’s center,405233585,William,,Waterfront Communities-The Island,43.6438375728241,-79.39170006662607,Entire home/apt,179,28,2,2023-01-01,0.10,1,288,0,STR-2207-HXRHHL
657846744238555441,The Penthouse on Danforth,243916880,Aneesa,,Oakridge,43.69501,-79.27435,Entire home/apt,,28,8,2022-10-11,0.31,1,0,0,STR-2206-FGVXVB
657881371160384348,Deluxe room in Leslieville (Private en-suite),98407572,Michael,,The Beaches,43.66259,-79.32391,Private room,62,28,109,2024-02-01,4.14,3,272,15,STR-2010-JCVDPM
657957202070165288,2BR Luxury Condo Downtown Toronto + Parking + WFH,401141852,Christine,,Niagara,43.63668,-79.40079,Entire home/apt,213,28,5,2024-08-10,0.21,1,364,1,
663947377329381856,B1-P - Cozy PRIVATE bsmt room SHEPPARD SUBWAY LINE,467487096,Artem,,Pleasant View,43.77963,-79.33018,Private room,35,28,3,2024-06-28,0.29,4,179,3,STR-2012-FMHHHC
663955072203723288,Lovely 2-bedroom condo with lakeview,467697349,T,,Waterfront Communities-The Island,43.64026,-79.39561,Entire home/apt,,28,5,2022-08-17,0.19,1,364,0,STR-2207-GBMRVD
663963898444528242,Traveler - Pearson Airport YYZ Toronto Humber,82569874,Gagandeep,,West Humber-Clairville,43.731117461237616,-79.59313023618674,Private room,50,28,1,2022-10-07,0.04,12,154,0,
663979689423524521,"Exec 2 BD, 2 BATH suite in Yorkville (Parking inc)",47077944,Gulnaaz,,Annex,43.6703938,-79.39430279999999,Entire home/apt,400,1,48,2024-09-02,2.32,1,253,19,STR-2210-JGWDVM
664039827736267895,U2-P Affordable room Don Mills subway Toronto,467487096,Artem,,Pleasant View,43.77979,-79.32852,Private room,28,28,3,2023-10-15,0.12,4,134,1,STR-2404-FFSPHP
664273872320641687,Private master bedroom in condo with hot tub,259905794,Helen,,Banbury-Don Mills,43.72616,-79.32893,Private room,65,28,0,,,3,279,0,
664305000095312806,Lux Room with living space,145141460,Josip,,Greenwood-Coxwell,43.67092,-79.32254,Private room,,1,47,2024-05-27,1.79,4,0,8,STR-2206-FRDDVC
664319482147043527,Stunning Sunny Tree Top Level Annex Gem,230277147,John,,Annex,43.66928,-79.40828,Entire home/apt,300,30,5,2024-07-31,0.20,3,270,2,
664362111484919962,Adorable studio unit in Toronto,410554016,Justin,,Runnymede-Bloor West Village,43.65723,-79.48626,Entire home/apt,119,28,7,2024-05-31,0.29,2,160,3,
664538977916224483,1 bedroom private bath Chinatown,408591534,Di,,Kensington-Chinatown,43.64987,-79.39655,Private room,110,28,5,2023-11-18,0.21,23,278,2,
664550187843753402,木子小屋 A3,83611462,Andy,,Newtonbrook West,43.7918749,-79.4374751,Private room,,28,1,2022-08-28,0.04,8,0,0,STR-2206-FLPXVB
664557425818606007,Cozy one bedroom suite with private entrance,9709804,Francine,,Weston-Pellam Park,43.67068,-79.45888,Entire home/apt,156,3,50,2024-08-30,2.05,1,219,17,STR-2207-HZKDVM
664575513119939756,1 bedroom in a house available in a ideal location,404555955,Thessy,,Alderwood,43.6103913,-79.5513204,Private room,75,28,17,2024-08-09,0.71,1,364,8,STR-2208-GMCBHG
664597450218228797,Entire Beautiful 3 Bedroom + 1 Bedroom Basement,157210904,Parinaz,,Newtonbrook East,43.79507,-79.39833,Entire home/apt,314,5,19,2024-08-15,0.77,1,147,14,STR-2212-FXXPHR
664653346025076711,木子小屋 R,83611462,Andy,,Newtonbrook West,43.79052,-79.43734,Private room,,30,0,,,8,0,0,
664689214598493223,Stylish Studio @ Heart of Downtown Toronto,86885209,Shiwen,,Waterfront Communities-The Island,43.64576,-79.39304,Entire home/apt,146,28,2,2023-08-27,0.11,1,160,0,
664716944248491548,1Bedroom Apt with Full Kitchen+Patio in DT Toronto,409646154,Daniel,,Church-Yonge Corridor,43.66168,-79.37828,Entire home/apt,115,28,14,2024-08-18,0.55,2,236,6,
664766951459666035,Lovely 1 Bdrm+Den in Downtown-Waterfront Toronto,218935673,Shifat,,Waterfront Communities-The Island,43.64074,-79.39732,Entire home/apt,150,28,1,2022-12-31,0.05,2,78,0,
664970231675390775,Trendy jr 1-Bed Loft in Roncesvalles/High-Park,208557182,AnnaB,,Roncesvalles,43.65389,-79.45147,Entire home/apt,250,28,5,2022-09-25,0.21,1,90,0,STR-2208-HFLPHJ
665014837985636614,Private room North York #3,63679149,Dinara,,Bathurst Manor,43.76055,-79.462,Private room,64,3,11,2023-11-01,0.43,3,178,5,STR-2206-GZPXVH
665034042863265723,Cozy one bedroom + Balcony at a very peaceful area,421450967,Marhawit,,Niagara,43.63808,-79.40094,Entire home/apt,200,28,1,2022-11-27,0.05,1,364,0,STR-2212-GHXPHS
665042579824468022,Comfy Studio Apt,846505,Julie,,Regent Park,43.65633,-79.36426,Entire home/apt,200,30,8,2024-05-24,0.31,54,310,1,
665062847782406849,Quaint 2 bedroom unit in Mimico,467970741,Jennifer,,Mimico (includes Humber Bay Shores),43.617967,-79.494016,Entire home/apt,99,28,1,2024-08-24,1,1,113,1,
665117354918484642,Private Suite in the Heart of Downtown Toronto,467988353,Charbel,,Trinity-Bellwoods,43.64964,-79.41162,Private room,246,28,61,2023-11-15,2.31,1,269,8,STR-2206-FWBXVD
665162856410704016,"Lovely large lakeside downtown 2BR, long-term",6334635,Ron,,Waterfront Communities-The Island,43.63956,-79.38531,Entire home/apt,150,60,0,,,1,263,0,
665169240489413810,3 BR& 2 Fullbath with parking in house,366756609,Ismail,,O'Connor-Parkview,43.69896,-79.29836,Private room,328,28,0,,,9,180,0,
665173172254409515,Modern King St W Retreat With Parking & Balcony!,470767966,Michelle,,Niagara,43.6408455,-79.4143193,Entire home/apt,246,3,72,2024-08-26,2.78,1,61,30,STR-2112-HMPRVK
665283470130284780,Beautifully Updated 2 Storey Condo w/ outdoor pool,181342582,Lorena,,Mimico (includes Humber Bay Shores),43.62360389017829,-79.48745282318399,Entire home/apt,375,2,89,2024-09-02,3.41,1,142,31,STR-2206-GKHXVF
665354510497786029,Private room with stunning view in condo,150326972,Blaisia,,Church-Yonge Corridor,43.65801,-79.37524,Private room,130,28,6,2023-05-21,0.28,1,365,0,STR-2211-GBRKVD
665414872681380176,Modern 1BDR Condo With Panoramic Views in Downtown,89890927,Pranav,,Church-Yonge Corridor,43.65725,-79.37569,Entire home/apt,,28,3,2023-12-03,0.12,1,0,2,
665455903692102322,Lovely one bedroom rental in Toronto,86297590,Amani,,Mount Pleasant West,43.69982,-79.39146,Entire home/apt,,28,10,2023-06-08,0.42,1,0,0,STR-2207-HRMRVK
665770661048816998,1-Bedroom Oasis in Cabbagetown with Rooftop Patio,468152132,Marlon,,Cabbagetown-South St.James Town,43.6630446,-79.3672488,Entire home/apt,,28,52,2024-08-20,1.99,1,58,9,STR-2204-GPZPHG
665781116370457229,CLEAN centrally located suite with FREE Parking!,27151263,Sonia,,Parkwoods-Donalda,43.7624,-79.33684,Entire home/apt,155,3,46,2024-07-04,2.08,1,155,22,STR-2210-GRGXVG
665860765825727270,2 Bedroom Apartment in Bloordale Village,84721968,Hyla,,Dovercourt-Wallace Emerson-Junction,43.66041,-79.44234,Entire home/apt,84,28,7,2024-05-01,0.28,16,362,2,
665907807725001611,"Centrally located Loft, 1BR close to everything",12959071,Eileen Yun Fang,,Waterfront Communities-The Island,43.64782,-79.3944,Entire home/apt,267,28,0,,,1,312,0,
665917159002957868,Chic 2BR/2BA Condo with Panoramic Views + Parking,108398766,Roozbeh,,Waterfront Communities-The Island,43.64167354753415,-79.38330558910862,Entire home/apt,361,1,121,2024-08-29,4.59,3,137,52,STR-2206-FMSKVC
666008982591661048,"Fresh, bright & cozy suite in Riverdale/Danforth",2506847,Enoch,,Blake-Jones,43.6758,-79.34293,Entire home/apt,106,28,6,2024-08-15,0.29,1,298,2,
650684513560485213,"Luxury boutique Yorkville 2B+2B, Balcony, ~1000ft²",83317,Yasar Baran,,Annex,43.67480907337155,-79.39672650187796,Entire home/apt,430,31,3,2023-06-28,0.12,1,90,0,STR-2206-FSLKVC
650700889442711215,Private BSMNT Suite W separate Entrance N Parking,97687694,Roozbeh,,Mount Pleasant East,43.71193,-79.38009,Private room,92,2,115,2024-08-22,4.57,1,60,51,STR-2207-GGHXVF
650783680446966645,Zen,37520003,Shirley,,Willowridge-Martingrove-Richview,43.68573,-79.55955,Private room,42,28,5,2023-12-30,0.20,6,154,1,
658027285472098102,COZY & Urban Vibe In The Heart of DT Toronto!,466198351,Nicholas,,Waterfront Communities-The Island,43.6484499372047,-79.39325252945203,Private room,350,2,62,2024-09-01,2.41,1,345,40,STR-2203-HTLHHL
658045248079174122,Lovely 1-bedroom  in mid Toronto,451483831,Dina,,Bedford Park-Nortown,43.7210741,-79.4200876,Entire home/apt,100,28,52,2024-07-11,1.97,1,264,6,STR-2206-HTVXVL
658060239662075088,Room with private bathroom,159782843,Laura-Christine,,South Parkdale,43.63488172270877,-79.46808061542525,Private room,120,28,0,,,1,269,0,
658126124954741415,2BR Boho Chic Insta-Worthy Apt in DT Toronto,6048862,Nick And Millie,,Kensington-Chinatown,43.65500483881897,-79.40599389374256,Entire home/apt,,28,6,2024-05-23,0.28,1,263,4,
658130477971021210,Secluded loft near U of T w/ free parking & Wi-Fi!,67214592,Kajal,,Highland Creek,43.78779752610656,-79.17519751936197,Entire home/apt,115,28,32,2023-10-31,1.32,1,121,2,STR-2206-GMVXVG
658140712169843584,Modern and renovated 5-bedroom home,72878828,Ed,,Newtonbrook East,43.79785,-79.40111,Entire home/apt,300,29,1,2022-09-23,0.04,1,111,0,
658451491208987033,Private room North York #2 L,63679149,Dinara,,Bathurst Manor,43.76214,-79.46455,Private room,,30,4,2024-07-26,0.17,3,0,2,STR-2206-GZPXVH
658471507633869872,Adorable brand new 1-bedroom place in Toronto,6278496,Hanna,,Oakwood Village,43.68482,-79.43575,Entire home/apt,151,3,46,2024-08-25,1.73,1,353,12,STR-2206-GWSKVH
658593935409539970,Guest Suite in Toronto (Corso Italia),466374546,Jonathan Matthew,,Corso Italia-Davenport,43.68162,-79.45133,Entire home/apt,161,2,68,2024-08-18,2.66,1,77,21,STR-2206-GYMRVH
658604625742651533,2-floor 1 bedroom with private bathroom &queen bed,256530474,Helen,,Steeles,43.82172,-79.31401,Private room,54,14,23,2024-09-01,0.87,3,142,7,
658615341068965323,"Cozy, private apartment in Midtown",3298196,Marieke,,Caledonia-Fairbank,43.6848,-79.45144,Entire home/apt,,7,26,2023-10-05,0.98,1,0,3,STR-2206-GGFKVF
658624905547812227,1500 sqft. House w 2 bedrooms + office + rooftop,148837034,Bojan,,Roncesvalles,43.6476206,-79.4415698,Entire home/apt,328,3,29,2024-09-03,1.21,2,258,15,STR-2206-HMFKVK
658717325481917366,Lovely townhouse condo in Toronto,466417386,Irem Su,,Islington-City Centre West,43.642582304636605,-79.52937333849633,Entire home/apt,165,2,77,2024-08-12,2.93,1,334,32,STR-2207-HSRDVL
658758961288196837,A designer studio in ritzy Yorkville,21024386,Eric,,Annex,43.67271179999999,-79.3886581,Entire home/apt,130,28,9,2024-02-14,0.35,1,52,3,
658890969650689158,Lake View Condo in Downtown Toronto,18647405,Sanaz,,Waterfront Communities-The Island,43.64100684985574,-79.39859958659619,Entire home/apt,296,28,34,2024-09-01,1.33,1,138,22,STR-2206-HWBXVL
658953736406794046,Large 3 BDR apt. in Toronto with free parking,466474210,Jannatul,,Cliffcrest,43.71793,-79.24724,Private room,271,28,56,2023-12-11,2.11,4,180,6,STR-2206-GMSKVG
659205996452629860,Yorkville Toronto Cozy and Cute Condo,70081999,Azin,,Annex,43.67144035244315,-79.39525666374385,Entire home/apt,198,28,11,2023-07-07,0.66,1,289,0,STR-2111-GHBRVF
659300132970575864,Guest Suite in Trendy Bloordale Village,10913066,Matthew,,Dufferin Grove,43.6564241,-79.4424021,Entire home/apt,,3,89,2024-08-26,3.45,1,25,25,STR-2206-GQSKVG
659379517807683796,Snug 2 BdRm Pet Friendly Suite  w/free parking,466582503,Mike,,Ionview,43.74082055593619,-79.27019396931152,Entire home/apt,186,28,17,2022-09-11,0.66,1,365,0,STR-2206-FKSKVB
659469716645523241,2 bedroom condo with 2 full bedrooms,134386190,Isa,,Flemingdon Park,43.71928,-79.33542,Entire home/apt,230,28,5,2022-10-15,0.21,1,365,0,STR-2207-HKKDVK
659503262710674970,Luxurious 2-Beds Condo in Entertainment District,460807784,Wendy,,Waterfront Communities-The Island,43.64494,-79.39245,Private room,,30,14,2022-11-06,0.53,1,0,0,STR-2206-GBVXVD
659565858273986660,Beautiful Room with Private Bath and Free Parking,378013585,Trang,,Yorkdale-Glen Park,43.71609,-79.45028,Private room,108,2,53,2024-08-10,2.09,3,29,26,STR-2206-GBZRVD
659593795234305431,Spacious Detached House close to Downtown and Lake,110685595,Marija,,Long Branch,43.59896,-79.52553,Entire home/apt,748,28,54,2023-11-19,2.07,1,364,8,STR-2301-HQFVHX
659600283303049469,"Entire Home at Yonge and Lawrence, Toronto",208533696,Vivienne,,Lawrence Park North,43.73204,-79.41454,Entire home/apt,380,28,5,2024-09-01,0.24,1,209,2,
659600835900132543,1BR Suite + Den beside Rogers Center w FreeParking,375566028,Nicole,,Waterfront Communities-The Island,43.64428414190601,-79.39010194112073,Entire home/apt,,7,53,2024-07-28,2.13,1,2,2,STR-2206-FTFKVC
659625230311530854,Modern private bedroom in a newly renovated home,372600166,David,,Mimico (includes Humber Bay Shores),43.61536,-79.50526,Private room,30,28,5,2024-09-01,0.20,6,257,1,
659650362006156793,Modern private bedroom in a newly renovated home!,372600166,David,,Mimico (includes Humber Bay Shores),43.61581905741088,-79.50575283048066,Private room,35,28,7,2024-07-17,0.29,6,333,3,
659658555093655103,Cosy Home @Leslieville,466657491,George,,South Riverdale,43.66085,-79.33241,Entire home/apt,135,28,9,2024-08-03,0.37,2,339,5,STR-2206-HQBXVK
659662011773954130,Large Modern private bedroom in a renovated home,372600166,David,,Mimico (includes Humber Bay Shores),43.61371,-79.50713,Private room,45,28,5,2023-05-09,0.20,6,275,0,
659692485593670757,Entire suite: Private entrance + Kitchen,63017096,Mary,,Oakridge,43.69448,-79.27467,Entire home/apt,84,28,22,2024-01-31,0.85,3,94,2,STR-2207-FVPXVD
659965365917783728,Downtown Toronto 2Queenbeds 5G St Lawrence market,466719911,Bilei,,Moss Park,43.65249,-79.37097,Entire home/apt,391,2,67,2024-08-25,2.62,1,164,28,STR-2206-GPLKVG
659986155462351602,Stunning Bright 2+ Bdrm Luxury w/Free Parking,15834378,Arti,,Forest Hill South,43.69769,-79.40621,Entire home/apt,277,2,84,2024-08-11,3.40,1,336,26,STR-2208-FQMVHC
660202030205775735,Adorable & Private Studio in East Toronto,466797637,Patricia,,Danforth East York,43.69174061561535,-79.32611596543244,Private room,125,2,136,2024-09-01,5.17,1,162,49,STR-2206-HRHXVK
660212268891402325,Luxury Unit in Toronto with Unbelievable Backyard,106306600,Aryan,,Newtonbrook West,43.78682,-79.42968,Entire home/apt,148,7,33,2024-09-01,1.25,4,353,21,STR-2206-HYYKVM
660294771351588429,Charming Private Room in Kensington Market,12874500,Jin Su,,Kensington-Chinatown,43.65253815810835,-79.39905694399214,Private room,145,5,64,2024-09-01,3.36,1,7,35,STR-2210-GVYRVH
660315467042995578,Spacious 3 bedroom unit in Premier Location,43170575,Mila,,Rosedale-Moore Park,43.6871679,-79.3910551,Entire home/apt,,28,0,,,1,0,0,STR-2206-GXHXVH
660368976097991463,St. Clair Gardens - Private Room 1,466777432,Zoila,,Weston-Pellam Park,43.67563,-79.45733,Private room,73,1,69,2024-09-02,2.69,3,357,26,STR-2205-HFDBHJ
660369705977321233,St. Clair Gardens - Private Room 3,466777432,Zoila,,Weston-Pellam Park,43.67537,-79.45738,Private room,83,1,67,2024-09-01,2.52,3,361,18,STR-2205-HFDBHJ
660417293763008801,Big one room with cozy bed close to Bluffers,466474210,Jannatul,,Cliffcrest,43.71609,-79.24623,Private room,,28,3,2022-09-30,0.11,4,0,0,STR-2206-GMSKVG
660679057502623648,Spacious Home Downtown + Parking + Pool + Gym,466898671,Janette Peter,,Niagara,43.63741,-79.40444,Entire home/apt,,28,23,2022-11-06,0.87,1,0,0,STR-2112-FDTKVB
660740547893689935,Cheerful 2-bedroom with free parking on premise,156814911,Tsering,,Stonegate-Queensway,43.6322359,-79.5085039,Private room,150,28,80,2024-07-23,3.11,1,35,28,STR-2207-HPPXVK
660818638500627176,3Bed 2Bath Downtown Toronto Condo w/Parking,49657866,Danielle Elise,,Niagara,43.63913244963602,-79.41290270933476,Entire home/apt,605,1,62,2024-09-05,2.67,1,237,33,STR-2209-GJKKVF
661061558217283458,Comfortable room near Bluffs-Scarborough,466474210,Jannatul,,Cliffcrest,43.71604,-79.24774,Private room,,28,5,2022-10-04,0.19,4,0,0,STR-2206-GMSKVG
661073057233887167,Beautiful bungalow 3 bed living kitchen/McCowan Rd,467007371,Jayashree,,Woburn,43.76333,-79.24751,Entire home/apt,,365,3,2023-12-02,0.13,1,0,1,
661291206517396893,Entire Apartment In the Heart of Toronto (65” TV),305604137,Faaiz,,Bay Street Corridor,43.6647727,-79.3869867,Entire home/apt,900,28,6,2022-09-18,0.24,2,90,0,STR-2208-HGRHHJ
661368109045538924,Breathtaking Corner Loft with Views,467062357,Soroush,,Waterfront Communities-The Island,43.64712409781379,-79.39383845059439,Entire home/apt,370,28,71,2024-07-26,3.45,1,211,16,STR-2212-GLLVHT
661371075664154473,Stylish & Comfy 2-Bedroom - Bloor West Village,467063108,Edward,,High Park North,43.65879,-79.4776,Entire home/apt,330,1,47,2024-08-31,1.80,1,236,20,STR-2201-HZTKVM
661517235576772391,Master bedroom with private bathroom in house,366756609,Ismail,,O'Connor-Parkview,43.69957,-79.29829,Private room,99,28,3,2023-07-15,0.12,9,173,0,
661688268388483812,Basement Suite/By the Lake and Go Train,55728004,Guohao,,Rouge,43.77975,-79.13614,Private room,66,3,87,2024-02-18,3.28,1,13,5,STR-2206-FSHXVC
661718266468903037,Quiet Beaches/Leslieville Home with Yard & Prkg,467156643,Sean,,Greenwood-Coxwell,43.66622,-79.31741,Entire home/apt,500,28,10,2022-11-10,0.39,1,247,0,STR-2011-HSYXVL
661952459073776949,Cheerful Private Bedroom with Free Parking,288535344,Tarinur,,West Hill,43.77423,-79.17484,Private room,,3,72,2024-07-14,2.79,2,0,31,STR-2207-FXKDVD
662157142600229482,Minimalist 2 Bedroom Home,467243657,Ekemena,,Glenfield-Jane Heights,43.7509,-79.51847,Entire home/apt,130,1,44,2024-08-22,1.75,1,0,10,STR-2207-GFFPHF
662260012136258081,Cozy Walkout Suite in Midtown,467274719,Shiva,,Mount Pleasant West,43.701572890007235,-79.38944411030369,Entire home/apt,139,1,34,2024-08-31,2.37,1,54,23,STR-2305-FLRVHP
662305542954184309,Apartment in Toronto’s trendiest neighbourhood,26371991,Ilana,,Little Portugal,43.64462996006736,-79.42896734923124,Entire home/apt,160,2,114,2024-09-02,4.34,1,143,36,STR-2009-HCYXPJ
662387542836642936,Conveniently located master bedroom in condo,57611761,Safouan,,Dorset Park,43.74817,-79.2849,Private room,,28,0,,,1,365,0,STR-2207-GGGRVF
662483943929168660,Private Studio-Separate Entrance-Downtown Access,211308395,Dario,,Wychwood,43.6733194,-79.4285382,Entire home/apt,115,2,57,2024-08-21,2.41,1,154,28,STR-2207-HTYKVL
662493673061657069,Newly Renovated Private Room in Scarborough,467328917,Jenifa,,Woburn,43.74541,-79.2264,Private room,70,3,66,2024-08-22,2.55,1,67,26,STR-2207-FQTRVC
662800062560193319,Beaches-Toronto-one bedroom unit on second floor,241343802,Bonnie,,The Beaches,43.6733132,-79.30091329999999,Entire home/apt,,28,1,2022-10-01,0.04,1,0,0,
662938015042728892,Private Room - Standard Queen,315419363,Jessica,,Trinity-Bellwoods,43.64753,-79.40579,Private room,130,1,72,2024-07-01,3.01,4,337,29,Exempt
662940697013837871,Entire Apartment-2 bedrooms+office-3 beds-5 guests,8963528,Declan,,Dovercourt-Wallace Emerson-Junction,43.66514,-79.43707,Entire home/apt,,28,6,2023-09-02,0.24,2,0,0,STR-2206-GZRDVH
662953122275692512,Private room - Double bed,315419363,Jessica,,Niagara,43.64646,-79.40735,Private room,141,1,40,2024-08-11,1.57,4,336,10,Exempt
662977345018869226,"Fully Renovated, Bright 1-Bedroom Suite",39272635,Jennifer,,Corso Italia-Davenport,43.6741,-79.44415,Entire home/apt,250,28,6,2023-07-29,0.23,1,264,0,STR-2207-GLSKVG
663119870331495084,Huge Apt. with Private Patio in Trinity Bellwoods!,14806511,Sally,,Niagara,43.64425,-79.41056,Entire home/apt,,28,1,2022-09-13,0.04,1,0,0,STR-2207-GLJBHG
663215296838838215,Executive 2 Bedroom Condo,460871909,Haytham,,Bay Street Corridor,43.65929267813083,-79.38276451363892,Entire home/apt,,28,14,2023-10-13,0.55,1,0,3,STR-2207-HFRDVJ
663234917537178278,Bright Spacious 1BR Apartment/Quiet Neighbhd,215043585,Salia,,Victoria Village,43.73082146198968,-79.31334179293493,Entire home/apt,65,28,7,2024-06-27,0.33,1,298,4,
663538488760312091,Boho Loft in the City! Corktown Dream,97097962,Jasminder,,Moss Park,43.65697,-79.35716,Private room,,28,68,2023-03-30,2.58,1,0,0,STR-2204-HDBVHJ
663779905155945766,Cheerful Homestay in Little Italy,41947794,John,,Trinity-Bellwoods,43.6530188,-79.4192657,Entire home/apt,200,28,1,2022-07-29,0.04,1,365,0,STR-2207-FRZRVC
663925919105077832,Amazing 2BD home with ravine view and free parking,192133796,Mehdi,,O'Connor-Parkview,43.7052,-79.31413,Entire home/apt,115,28,0,,,1,155,0,
669505107127689335,Bedroom in home with free on premise park,59174165,Hamid,,Oakwood Village,43.69369,-79.4386,Private room,80,28,6,2023-04-22,0.24,4,353,0,STR-2206-FKVXVB
669611503181335470,Downtown heritage brick loft with 16' ceilings,49283261,Brandon,,Niagara,43.64079,-79.41164,Entire home/apt,340,28,29,2024-07-05,1.14,1,365,6,STR-2207-GZYKVH
669628480663604892,2-1)NorthYork spacious&quiet private room rental,469138496,Yong Hee,,Newtonbrook East,43.79228,-79.39549,Private room,51,1,96,2024-08-08,3.73,4,340,36,STR-2207-HJFKVJ
